day,contact_language,incoming,backlog_start_of_the_day,backlog24hrs_start_of_the_day,head_sla
2026-02-05,de,,1727,1727,
2026-02-05,en,,1930,1930,
2026-02-05,es,,304,304,
2026-02-05,fr,,510,510,
2026-02-05,it,,224,224,
2026-02-06,de,,1727,1727,
2026-02-06,en,,1930,1930,
2026-02-06,es,,304,304,
2026-02-06,fr,,510,510,
2026-02-06,it,,224,224,
2026-02-07,de,,1727,1727,
2026-02-07,en,,1930,1930,
2026-02-07,es,,304,304,
2026-02-07,fr,,510,510,
2026-02-07,it,,224,224,
2026-02-08,de,,1727,1727,
2026-02-08,en,,1930,1930,
2026-02-08,es,,304,304,
2026-02-08,fr,,510,510,
2026-02-08,it,,224,224,
2026-02-09,de,,1727,1727,
2026-02-09,en,,1930,1930,
2026-02-09,es,,304,304,
2026-02-09,fr,,510,510,
2026-02-09,it,,224,224,
2026-02-10,de,,1727,1727,
2026-02-10,en,,1930,1930,
2026-02-10,es,,304,304,
2026-02-10,fr,,510,510,
2026-02-10,it,,224,224,
2026-02-11,de,,1727,1727,
2026-02-11,en,,1930,1930,
2026-02-11,es,,304,304,
2026-02-11,fr,,510,510,
2026-02-11,it,,224,224,
2026-02-12,de,,1727,1727,
2026-02-12,en,,1930,1930,
2026-02-12,es,,304,304,
2026-02-12,fr,,510,510,
2026-02-12,it,,224,224,
2026-02-13,de,,1727,1727,
2026-02-13,en,,1930,1930,
2026-02-13,es,,304,304,
2026-02-13,fr,,510,510,
2026-02-13,it,,224,224,
2026-02-14,de,,1727,1727,
2026-02-14,en,,1930,1930,
2026-02-14,es,,304,304,
2026-02-14,fr,,510,510,
2026-02-14,it,,224,224,
2026-02-15,de,,1727,1727,
2026-02-15,en,,1930,1930,
2026-02-15,es,,304,304,
2026-02-15,fr,,510,510,
2026-02-15,it,,224,224,
2026-02-16,de,,1727,1727,
2026-02-16,en,,1930,1930,
2026-02-16,es,,304,304,
2026-02-16,fr,,510,510,
2026-02-16,it,,224,224,
2026-02-17,de,,1727,1727,
2026-02-17,en,,1930,1930,
2026-02-17,es,,304,304,
2026-02-17,fr,,510,510,
2026-02-17,it,,224,224,
2026-02-18,de,,1727,1727,
2026-02-18,en,,1930,1930,
2026-02-18,es,,304,304,
2026-02-18,fr,,510,510,
2026-02-18,it,,224,224,
2026-02-19,de,,1727,1727,
2026-02-19,en,,1930,1930,
2026-02-19,es,,304,304,
2026-02-19,fr,,510,510,
2026-02-19,it,,224,224,
2026-02-20,de,,1727,1727,
2026-02-20,en,,1930,1930,
2026-02-20,es,,304,304,
2026-02-20,fr,,510,510,
2026-02-20,it,,224,224,
2026-02-21,de,,1727,1727,
2026-02-21,en,,1930,1930,
2026-02-21,es,,304,304,
2026-02-21,fr,,510,510,
2026-02-21,it,,224,224,
2026-02-22,de,,1727,1727,
2026-02-22,en,,1930,1930,
2026-02-22,es,,304,304,
2026-02-22,fr,,510,510,
2026-02-22,it,,224,224,
2026-02-23,de,,1727,1727,
2026-02-23,en,,1930,1930,
2026-02-23,es,,304,304,
2026-02-23,fr,,510,510,
2026-02-23,it,,224,224,
2026-02-24,de,,1727,1727,
2026-02-24,en,,1930,1930,
2026-02-24,es,,304,304,
2026-02-24,fr,,510,510,
2026-02-24,it,,224,224,
2026-02-25,de,,1727,1727,
2026-02-25,en,,1930,1930,
2026-02-25,es,,304,304,
2026-02-25,fr,,510,510,
2026-02-25,it,,224,224,
2026-02-26,de,,1727,1727,
2026-02-26,en,,1930,1930,
2026-02-26,es,,304,304,
2026-02-26,fr,,510,510,
2026-02-26,it,,224,224,
2026-02-27,de,,1727,1727,
2026-02-27,en,,1930,1930,
2026-02-27,es,,304,304,
2026-02-27,fr,,510,510,
2026-02-27,it,,224,224,
2026-02-28,de,,1727,1727,
2026-02-28,en,,1930,1930,
2026-02-28,es,,304,304,
2026-02-28,fr,,510,510,
2026-02-28,it,,224,224,
2026-03-01,de,,1727,1727,
2026-03-01,en,,1930,1930,
2026-03-01,es,,304,304,
2026-03-01,fr,,510,510,
2026-03-01,it,,224,224,
2026-03-02,de,,1727,1727,
2026-03-02,en,,1930,1930,
2026-03-02,es,,304,304,
2026-03-02,fr,,510,510,
2026-03-02,it,,224,224,
2026-03-03,de,,1727,1727,
2026-03-03,en,,1930,1930,
2026-03-03,es,,304,304,
2026-03-03,fr,,510,510,
2026-03-03,it,,224,224,
2026-03-04,de,,1727,1727,
2026-03-04,en,,1930,1930,
2026-03-04,es,,304,304,
2026-03-04,fr,,510,510,
2026-03-04,it,,224,224,
2026-03-05,de,,1727,1727,
2026-03-05,en,,1930,1930,
2026-03-05,es,,304,304,
2026-03-05,fr,,510,510,
2026-03-05,it,,224,224,
2026-03-06,de,,1727,1727,
2026-03-06,en,,1930,1930,
2026-03-06,es,,304,304,
2026-03-06,fr,,510,510,
2026-03-06,it,,224,224,
2026-03-07,de,,1727,1727,
2026-03-07,en,,1930,1930,
2026-03-07,es,,304,304,
2026-03-07,fr,,510,510,
2026-03-07,it,,224,224,
2026-03-08,de,,1727,1727,
2026-03-08,en,,1930,1930,
2026-03-08,es,,304,304,
2026-03-08,fr,,510,510,
2026-03-08,it,,224,224,
2026-03-09,de,,1727,1727,
2026-03-09,en,,1930,1930,
2026-03-09,es,,304,304,
2026-03-09,fr,,510,510,
2026-03-09,it,,224,224,
2026-03-10,de,,1727,1727,
2026-03-10,en,,1930,1930,
2026-03-10,es,,304,304,
2026-03-10,fr,,510,510,
2026-03-10,it,,224,224,
2026-03-11,de,,1727,1727,
2026-03-11,en,,1930,1930,
2026-03-11,es,,304,304,
2026-03-11,fr,,510,510,
2026-03-11,it,,224,224,
2026-03-12,de,,1727,1727,
2026-03-12,en,,1930,1930,
2026-03-12,es,,304,304,
2026-03-12,fr,,510,510,
2026-03-12,it,,224,224,
2026-03-13,de,,1727,1727,
2026-03-13,en,,1930,1930,
2026-03-13,es,,304,304,
2026-03-13,fr,,510,510,
2026-03-13,it,,224,224,
2026-03-14,de,,1727,1727,
2026-03-14,en,,1930,1930,
2026-03-14,es,,304,304,
2026-03-14,fr,,510,510,
2026-03-14,it,,224,224,
2026-03-15,de,,1727,1727,
2026-03-15,en,,1930,1930,
2026-03-15,es,,304,304,
2026-03-15,fr,,510,510,
2026-03-15,it,,224,224,
2026-03-16,de,,1727,1727,
2026-03-16,en,,1930,1930,
2026-03-16,es,,304,304,
2026-03-16,fr,,510,510,
2026-03-16,it,,224,224,
2026-03-17,de,,1727,1727,
2026-03-17,en,,1930,1930,
2026-03-17,es,,304,304,
2026-03-17,fr,,510,510,
2026-03-17,it,,224,224,
2026-03-18,de,,1727,1727,
2026-03-18,en,,1930,1930,
2026-03-18,es,,304,304,
2026-03-18,fr,,510,510,
2026-03-18,it,,224,224,
2026-03-19,de,,1727,1727,
2026-03-19,en,,1930,1930,
2026-03-19,es,,304,304,
2026-03-19,fr,,510,510,
2026-03-19,it,,224,224,
2026-03-20,de,,1727,1727,
2026-03-20,en,,1930,1930,
2026-03-20,es,,304,304,
2026-03-20,fr,,510,510,
2026-03-20,it,,224,224,
2026-03-21,de,,1727,1727,
2026-03-21,en,,1930,1930,
2026-03-21,es,,304,304,
2026-03-21,fr,,510,510,
2026-03-21,it,,224,224,
2026-03-22,de,,1727,1727,
2026-03-22,en,,1930,1930,
2026-03-22,es,,304,304,
2026-03-22,fr,,510,510,
2026-03-22,it,,224,224,
2026-03-23,de,,1727,1727,
2026-03-23,en,,1930,1930,
2026-03-23,es,,304,304,
2026-03-23,fr,,510,510,
2026-03-23,it,,224,224,
2026-03-24,de,,1727,1727,
2026-03-24,en,,1930,1930,
2026-03-24,es,,304,304,
2026-03-24,fr,,510,510,
2026-03-24,it,,224,224,
2026-03-25,de,,1727,1727,
2026-03-25,en,,1930,1930,
2026-03-25,es,,304,304,
2026-03-25,fr,,510,510,
2026-03-25,it,,224,224,
2026-03-26,de,,1727,1727,
2026-03-26,en,,1930,1930,
2026-03-26,es,,304,304,
2026-03-26,fr,,510,510,
2026-03-26,it,,224,224,
2026-03-27,de,,1727,1727,
2026-03-27,en,,1930,1930,
2026-03-27,es,,304,304,
2026-03-27,fr,,510,510,
2026-03-27,it,,224,224,
2026-03-28,de,,1727,1727,
2026-03-28,en,,1930,1930,
2026-03-28,es,,304,304,
2026-03-28,fr,,510,510,
2026-03-28,it,,224,224,
2026-03-29,de,,1727,1727,
2026-03-29,en,,1930,1930,
2026-03-29,es,,304,304,
2026-03-29,fr,,510,510,
2026-03-29,it,,224,224,
2026-03-30,de,,1727,1727,
2026-03-30,en,,1930,1930,
2026-03-30,es,,304,304,
2026-03-30,fr,,510,510,
2026-03-30,it,,224,224,
2026-03-31,de,,1727,1727,
2026-03-31,en,,1930,1930,
2026-03-31,es,,304,304,
2026-03-31,fr,,510,510,
2026-03-31,it,,224,224,
2026-04-01,de,,1727,1727,
2026-04-01,en,,1930,1930,
2026-04-01,es,,304,304,
2026-04-01,fr,,510,510,
2026-04-01,it,,224,224,
2026-04-02,de,,1727,1727,
2026-04-02,en,,1930,1930,
2026-04-02,es,,304,304,
2026-04-02,fr,,510,510,
2026-04-02,it,,224,224,
2026-04-03,de,,1727,1727,
2026-04-03,en,,1930,1930,
2026-04-03,es,,304,304,
2026-04-03,fr,,510,510,
2026-04-03,it,,224,224,
2026-04-04,de,,1727,1727,
2026-04-04,en,,1930,1930,
2026-04-04,es,,304,304,
2026-04-04,fr,,510,510,
2026-04-04,it,,224,224,
2026-04-05,de,,1727,1727,
2026-04-05,en,,1930,1930,
2026-04-05,es,,304,304,
2026-04-05,fr,,510,510,
2026-04-05,it,,224,224,
2026-04-06,de,,1727,1727,
2026-04-06,en,,1930,1930,
2026-04-06,es,,304,304,
2026-04-06,fr,,510,510,
2026-04-06,it,,224,224,
2026-04-07,de,,1727,1727,
2026-04-07,en,,1930,1930,
2026-04-07,es,,304,304,
2026-04-07,fr,,510,510,
2026-04-07,it,,224,224,
2026-04-08,de,,1727,1727,
2026-04-08,en,,1930,1930,
2026-04-08,es,,304,304,
2026-04-08,fr,,510,510,
2026-04-08,it,,224,224,
2026-04-09,de,,1727,1727,
2026-04-09,en,,1930,1930,
2026-04-09,es,,304,304,
2026-04-09,fr,,510,510,
2026-04-09,it,,224,224,
2026-04-10,de,,1727,1727,
2026-04-10,en,,1930,1930,
2026-04-10,es,,304,304,
2026-04-10,fr,,510,510,
2026-04-10,it,,224,224,
2026-04-11,de,,1727,1727,
2026-04-11,en,,1930,1930,
2026-04-11,es,,304,304,
2026-04-11,fr,,510,510,
2026-04-11,it,,224,224,
2026-04-12,de,,1727,1727,
2026-04-12,en,,1930,1930,
2026-04-12,es,,304,304,
2026-04-12,fr,,510,510,
2026-04-12,it,,224,224,
2026-04-13,de,,1727,1727,
2026-04-13,en,,1930,1930,
2026-04-13,es,,304,304,
2026-04-13,fr,,510,510,
2026-04-13,it,,224,224,
2026-04-14,de,,1727,1727,
2026-04-14,en,,1930,1930,
2026-04-14,es,,304,304,
2026-04-14,fr,,510,510,
2026-04-14,it,,224,224,
2026-04-15,de,,1727,1727,
2026-04-15,en,,1930,1930,
2026-04-15,es,,304,304,
2026-04-15,fr,,510,510,
2026-04-15,it,,224,224,
2026-04-16,de,,1727,1727,
2026-04-16,en,,1930,1930,
2026-04-16,es,,304,304,
2026-04-16,fr,,510,510,
2026-04-16,it,,224,224,
2026-04-17,de,,1727,1727,
2026-04-17,en,,1930,1930,
2026-04-17,es,,304,304,
2026-04-17,fr,,510,510,
2026-04-17,it,,224,224,
2026-04-18,de,,1727,1727,
2026-04-18,en,,1930,1930,
2026-04-18,es,,304,304,
2026-04-18,fr,,510,510,
2026-04-18,it,,224,224,
2026-04-19,de,,1727,1727,
2026-04-19,en,,1930,1930,
2026-04-19,es,,304,304,
2026-04-19,fr,,510,510,
2026-04-19,it,,224,224,
2026-04-20,de,,1727,1727,
2026-04-20,en,,1930,1930,
2026-04-20,es,,304,304,
2026-04-20,fr,,510,510,
2026-04-20,it,,224,224,
2026-04-21,de,,1727,1727,
2026-04-21,en,,1930,1930,
2026-04-21,es,,304,304,
2026-04-21,fr,,510,510,
2026-04-21,it,,224,224,
2026-04-22,de,,1727,1727,
2026-04-22,en,,1930,1930,
2026-04-22,es,,304,304,
2026-04-22,fr,,510,510,
2026-04-22,it,,224,224,
2026-04-23,de,,1727,1727,
2026-04-23,en,,1930,1930,
2026-04-23,es,,304,304,
2026-04-23,fr,,510,510,
2026-04-23,it,,224,224,
2026-04-24,de,,1727,1727,
2026-04-24,en,,1930,1930,
2026-04-24,es,,304,304,
2026-04-24,fr,,510,510,
2026-04-24,it,,224,224,
2026-04-25,de,,1727,1727,
2026-04-25,en,,1930,1930,
2026-04-25,es,,304,304,
2026-04-25,fr,,510,510,
2026-04-25,it,,224,224,
2026-04-26,de,,1727,1727,
2026-04-26,en,,1930,1930,
2026-04-26,es,,304,304,
2026-04-26,fr,,510,510,
2026-04-26,it,,224,224,
2026-04-27,de,,1727,1727,
2026-04-27,en,,1930,1930,
2026-04-27,es,,304,304,
2026-04-27,fr,,510,510,
2026-04-27,it,,224,224,
2026-04-28,de,,1727,1727,
2026-04-28,en,,1930,1930,
2026-04-28,es,,304,304,
2026-04-28,fr,,510,510,
2026-04-28,it,,224,224,
2026-04-29,de,,1727,1727,
2026-04-29,en,,1930,1930,
2026-04-29,es,,304,304,
2026-04-29,fr,,510,510,
2026-04-29,it,,224,224,
2026-04-30,de,,1727,1727,
2026-04-30,en,,1930,1930,
2026-04-30,es,,304,304,
2026-04-30,fr,,510,510,
2026-04-30,it,,224,224,
2026-05-01,de,,1727,1727,
2026-05-01,en,,1930,1930,
2026-05-01,es,,304,304,
2026-05-01,fr,,510,510,
2026-05-01,it,,224,224,
2026-05-02,de,,1727,1727,
2026-05-02,en,,1930,1930,
2026-05-02,es,,304,304,
2026-05-02,fr,,510,510,
2026-05-02,it,,224,224,
2026-05-03,de,,1727,1727,
2026-05-03,en,,1930,1930,
2026-05-03,es,,304,304,
2026-05-03,fr,,510,510,
2026-05-03,it,,224,224,
2026-05-04,de,,1727,1727,
2026-05-04,en,,1930,1930,
2026-05-04,es,,304,304,
2026-05-04,fr,,510,510,
2026-05-04,it,,224,224,
2026-05-05,de,,1727,1727,
2026-05-05,en,,1930,1930,
2026-05-05,es,,304,304,
2026-05-05,fr,,510,510,
2026-05-05,it,,224,224,
2026-05-06,de,,1727,1727,
2026-05-06,en,,1930,1930,
2026-05-06,es,,304,304,
2026-05-06,fr,,510,510,
2026-05-06,it,,224,224,
2026-05-07,de,,1727,1727,
2026-05-07,en,,1930,1930,
2026-05-07,es,,304,304,
2026-05-07,fr,,510,510,
2026-05-07,it,,224,224,
2026-05-08,de,,1727,1727,
2026-05-08,en,,1930,1930,
2026-05-08,es,,304,304,
2026-05-08,fr,,510,510,
2026-05-08,it,,224,224,
2026-05-09,de,,1727,1727,
2026-05-09,en,,1930,1930,
2026-05-09,es,,304,304,
2026-05-09,fr,,510,510,
2026-05-09,it,,224,224,
2026-05-10,de,,1727,1727,
2026-05-10,en,,1930,1930,
2026-05-10,es,,304,304,
2026-05-10,fr,,510,510,
2026-05-10,it,,224,224,
2026-05-11,de,,1727,1727,
2026-05-11,en,,1930,1930,
2026-05-11,es,,304,304,
2026-05-11,fr,,510,510,
2026-05-11,it,,224,224,
2026-05-12,de,,1727,1727,
2026-05-12,en,,1930,1930,
2026-05-12,es,,304,304,
2026-05-12,fr,,510,510,
2026-05-12,it,,224,224,
2026-05-13,de,,1727,1727,
2026-05-13,en,,1930,1930,
2026-05-13,es,,304,304,
2026-05-13,fr,,510,510,
2026-05-13,it,,224,224,
2026-05-14,de,,1727,1727,
2026-05-14,en,,1930,1930,
2026-05-14,es,,304,304,
2026-05-14,fr,,510,510,
2026-05-14,it,,224,224,
2026-05-15,de,,1727,1727,
2026-05-15,en,,1930,1930,
2026-05-15,es,,304,304,
2026-05-15,fr,,510,510,
2026-05-15,it,,224,224,
2026-05-16,de,,1727,1727,
2026-05-16,en,,1930,1930,
2026-05-16,es,,304,304,
2026-05-16,fr,,510,510,
2026-05-16,it,,224,224,
2026-05-17,de,,1727,1727,
2026-05-17,en,,1930,1930,
2026-05-17,es,,304,304,
2026-05-17,fr,,510,510,
2026-05-17,it,,224,224,
2026-05-18,de,,1727,1727,
2026-05-18,en,,1930,1930,
2026-05-18,es,,304,304,
2026-05-18,fr,,510,510,
2026-05-18,it,,224,224,
2026-05-19,de,,1727,1727,
2026-05-19,en,,1930,1930,
2026-05-19,es,,304,304,
2026-05-19,fr,,510,510,
2026-05-19,it,,224,224,
2026-05-20,de,,1727,1727,
2026-05-20,en,,1930,1930,
2026-05-20,es,,304,304,
2026-05-20,fr,,510,510,
2026-05-20,it,,224,224,
2026-05-21,de,,1727,1727,
2026-05-21,en,,1930,1930,
2026-05-21,es,,304,304,
2026-05-21,fr,,510,510,
2026-05-21,it,,224,224,
2026-05-22,de,,1727,1727,
2026-05-22,en,,1930,1930,
2026-05-22,es,,304,304,
2026-05-22,fr,,510,510,
2026-05-22,it,,224,224,
2026-05-23,de,,1727,1727,
2026-05-23,en,,1930,1930,
2026-05-23,es,,304,304,
2026-05-23,fr,,510,510,
2026-05-23,it,,224,224,
2026-05-24,de,,1727,1727,
2026-05-24,en,,1930,1930,
2026-05-24,es,,304,304,
2026-05-24,fr,,510,510,
2026-05-24,it,,224,224,
2026-05-25,de,,1727,1727,
2026-05-25,en,,1930,1930,
2026-05-25,es,,304,304,
2026-05-25,fr,,510,510,
2026-05-25,it,,224,224,
2026-05-26,de,,1727,1727,
2026-05-26,en,,1930,1930,
2026-05-26,es,,304,304,
2026-05-26,fr,,510,510,
2026-05-26,it,,224,224,
2026-05-27,de,,1727,1727,
2026-05-27,en,,1930,1930,
2026-05-27,es,,304,304,
2026-05-27,fr,,510,510,
2026-05-27,it,,224,224,
2026-05-28,de,,1727,1727,
2026-05-28,en,,1930,1930,
2026-05-28,es,,304,304,
2026-05-28,fr,,510,510,
2026-05-28,it,,224,224,
2026-05-29,de,,1727,1727,
2026-05-29,en,,1930,1930,
2026-05-29,es,,304,304,
2026-05-29,fr,,510,510,
2026-05-29,it,,224,224,
2026-05-30,de,,1727,1727,
2026-05-30,en,,1930,1930,
2026-05-30,es,,304,304,
2026-05-30,fr,,510,510,
2026-05-30,it,,224,224,
2026-05-31,de,,1727,1727,
2026-05-31,en,,1930,1930,
2026-05-31,es,,304,304,
2026-05-31,fr,,510,510,
2026-05-31,it,,224,224,
2026-06-01,de,,1727,1727,
2026-06-01,en,,1930,1930,
2026-06-01,es,,304,304,
2026-06-01,fr,,510,510,
2026-06-01,it,,224,224,
2026-06-02,de,,1727,1727,
2026-06-02,en,,1930,1930,
2026-06-02,es,,304,304,
2026-06-02,fr,,510,510,
2026-06-02,it,,224,224,
2026-06-03,de,,1727,1727,
2026-06-03,en,,1930,1930,
2026-06-03,es,,304,304,
2026-06-03,fr,,510,510,
2026-06-03,it,,224,224,
2026-06-04,de,,1727,1727,
2026-06-04,en,,1930,1930,
2026-06-04,es,,304,304,
2026-06-04,fr,,510,510,
2026-06-04,it,,224,224,
2026-06-05,de,,1727,1727,
2026-06-05,en,,1930,1930,
2026-06-05,es,,304,304,
2026-06-05,fr,,510,510,
2026-06-05,it,,224,224,
2026-06-06,de,,1727,1727,
2026-06-06,en,,1930,1930,
2026-06-06,es,,304,304,
2026-06-06,fr,,510,510,
2026-06-06,it,,224,224,
2026-06-07,de,,1727,1727,
2026-06-07,en,,1930,1930,
2026-06-07,es,,304,304,
2026-06-07,fr,,510,510,
2026-06-07,it,,224,224,
2026-06-08,de,,1727,1727,
2026-06-08,en,,1930,1930,
2026-06-08,es,,304,304,
2026-06-08,fr,,510,510,
2026-06-08,it,,224,224,
2026-06-09,de,,1727,1727,
2026-06-09,en,,1930,1930,
2026-06-09,es,,304,304,
2026-06-09,fr,,510,510,
2026-06-09,it,,224,224,
2026-06-10,de,,1727,1727,
2026-06-10,en,,1930,1930,
2026-06-10,es,,304,304,
2026-06-10,fr,,510,510,
2026-06-10,it,,224,224,
2026-06-11,de,,1727,1727,
2026-06-11,en,,1930,1930,
2026-06-11,es,,304,304,
2026-06-11,fr,,510,510,
2026-06-11,it,,224,224,
2026-06-12,de,,1727,1727,
2026-06-12,en,,1930,1930,
2026-06-12,es,,304,304,
2026-06-12,fr,,510,510,
2026-06-12,it,,224,224,
2026-06-13,de,,1727,1727,
2026-06-13,en,,1930,1930,
2026-06-13,es,,304,304,
2026-06-13,fr,,510,510,
2026-06-13,it,,224,224,
2026-06-14,de,,1727,1727,
2026-06-14,en,,1930,1930,
2026-06-14,es,,304,304,
2026-06-14,fr,,510,510,
2026-06-14,it,,224,224,
2026-06-15,de,,1727,1727,
2026-06-15,en,,1930,1930,
2026-06-15,es,,304,304,
2026-06-15,fr,,510,510,
2026-06-15,it,,224,224,
2026-06-16,de,,1727,1727,
2026-06-16,en,,1930,1930,
2026-06-16,es,,304,304,
2026-06-16,fr,,510,510,
2026-06-16,it,,224,224,
2026-06-17,de,,1727,1727,
2026-06-17,en,,1930,1930,
2026-06-17,es,,304,304,
2026-06-17,fr,,510,510,
2026-06-17,it,,224,224,
2026-06-18,de,,1727,1727,
2026-06-18,en,,1930,1930,
2026-06-18,es,,304,304,
2026-06-18,fr,,510,510,
2026-06-18,it,,224,224,
2026-06-19,de,,1727,1727,
2026-06-19,en,,1930,1930,
2026-06-19,es,,304,304,
2026-06-19,fr,,510,510,
2026-06-19,it,,224,224,
2026-06-20,de,,1727,1727,
2026-06-20,en,,1930,1930,
2026-06-20,es,,304,304,
2026-06-20,fr,,510,510,
2026-06-20,it,,224,224,
2026-06-21,de,,1727,1727,
2026-06-21,en,,1930,1930,
2026-06-21,es,,304,304,
2026-06-21,fr,,510,510,
2026-06-21,it,,224,224,
2026-06-22,de,,1727,1727,
2026-06-22,en,,1930,1930,
2026-06-22,es,,304,304,
2026-06-22,fr,,510,510,
2026-06-22,it,,224,224,
2026-06-23,de,,1727,1727,
2026-06-23,en,,1930,1930,
2026-06-23,es,,304,304,
2026-06-23,fr,,510,510,
2026-06-23,it,,224,224,
2026-06-24,de,,1727,1727,
2026-06-24,en,,1930,1930,
2026-06-24,es,,304,304,
2026-06-24,fr,,510,510,
2026-06-24,it,,224,224,
2026-06-25,de,,1727,1727,
2026-06-25,en,,1930,1930,
2026-06-25,es,,304,304,
2026-06-25,fr,,510,510,
2026-06-25,it,,224,224,
2026-06-26,de,,1727,1727,
2026-06-26,en,,1930,1930,
2026-06-26,es,,304,304,
2026-06-26,fr,,510,510,
2026-06-26,it,,224,224,
2026-06-27,de,,1727,1727,
2026-06-27,en,,1930,1930,
2026-06-27,es,,304,304,
2026-06-27,fr,,510,510,
2026-06-27,it,,224,224,
2026-06-28,de,,1727,1727,
2026-06-28,en,,1930,1930,
2026-06-28,es,,304,304,
2026-06-28,fr,,510,510,
2026-06-28,it,,224,224,
2026-06-29,de,,1727,1727,
2026-06-29,en,,1930,1930,
2026-06-29,es,,304,304,
2026-06-29,fr,,510,510,
2026-06-29,it,,224,224,
2026-06-30,de,,1727,1727,
2026-06-30,en,,1930,1930,
2026-06-30,es,,304,304,
2026-06-30,fr,,510,510,
2026-06-30,it,,224,224,
2026-07-01,de,,1727,1727,
2026-07-01,en,,1930,1930,
2026-07-01,es,,304,304,
2026-07-01,fr,,510,510,
2026-07-01,it,,224,224,
2026-07-02,de,,1727,1727,
2026-07-02,en,,1930,1930,
2026-07-02,es,,304,304,
2026-07-02,fr,,510,510,
2026-07-02,it,,224,224,
2026-07-03,de,,1727,1727,
2026-07-03,en,,1930,1930,
2026-07-03,es,,304,304,
2026-07-03,fr,,510,510,
2026-07-03,it,,224,224,
2026-07-04,de,,1727,1727,
2026-07-04,en,,1930,1930,
2026-07-04,es,,304,304,
2026-07-04,fr,,510,510,
2026-07-04,it,,224,224,
2026-07-05,de,,1727,1727,
2026-07-05,en,,1930,1930,
2026-07-05,es,,304,304,
2026-07-05,fr,,510,510,
2026-07-05,it,,224,224,
2026-07-06,de,,1727,1727,
2026-07-06,en,,1930,1930,
2026-07-06,es,,304,304,
2026-07-06,fr,,510,510,
2026-07-06,it,,224,224,
2026-07-07,de,,1727,1727,
2026-07-07,en,,1930,1930,
2026-07-07,es,,304,304,
2026-07-07,fr,,510,510,
2026-07-07,it,,224,224,
2026-07-08,de,,1727,1727,
2026-07-08,en,,1930,1930,
2026-07-08,es,,304,304,
2026-07-08,fr,,510,510,
2026-07-08,it,,224,224,
2026-07-09,de,,1727,1727,
2026-07-09,en,,1930,1930,
2026-07-09,es,,304,304,
2026-07-09,fr,,510,510,
2026-07-09,it,,224,224,
2026-07-10,de,,1727,1727,
2026-07-10,en,,1930,1930,
2026-07-10,es,,304,304,
2026-07-10,fr,,510,510,
2026-07-10,it,,224,224,
2026-07-11,de,,1727,1727,
2026-07-11,en,,1930,1930,
2026-07-11,es,,304,304,
2026-07-11,fr,,510,510,
2026-07-11,it,,224,224,
2026-07-12,de,,1727,1727,
2026-07-12,en,,1930,1930,
2026-07-12,es,,304,304,
2026-07-12,fr,,510,510,
2026-07-12,it,,224,224,
2026-07-13,de,,1727,1727,
2026-07-13,en,,1930,1930,
2026-07-13,es,,304,304,
2026-07-13,fr,,510,510,
2026-07-13,it,,224,224,
2026-07-14,de,,1727,1727,
2026-07-14,en,,1930,1930,
2026-07-14,es,,304,304,
2026-07-14,fr,,510,510,
2026-07-14,it,,224,224,
2026-07-15,de,,1727,1727,
2026-07-15,en,,1930,1930,
2026-07-15,es,,304,304,
2026-07-15,fr,,510,510,
2026-07-15,it,,224,224,
2026-07-16,de,,1727,1727,
2026-07-16,en,,1930,1930,
2026-07-16,es,,304,304,
2026-07-16,fr,,510,510,
2026-07-16,it,,224,224,
2026-07-17,de,,1727,1727,
2026-07-17,en,,1930,1930,
2026-07-17,es,,304,304,
2026-07-17,fr,,510,510,
2026-07-17,it,,224,224,
2026-07-18,de,,1727,1727,
2026-07-18,en,,1930,1930,
2026-07-18,es,,304,304,
2026-07-18,fr,,510,510,
2026-07-18,it,,224,224,
2026-07-19,de,,1727,1727,
2026-07-19,en,,1930,1930,
2026-07-19,es,,304,304,
2026-07-19,fr,,510,510,
2026-07-19,it,,224,224,
2026-07-20,de,,1727,1727,
2026-07-20,en,,1930,1930,
2026-07-20,es,,304,304,
2026-07-20,fr,,510,510,
2026-07-20,it,,224,224,
2026-07-21,de,,1727,1727,
2026-07-21,en,,1930,1930,
2026-07-21,es,,304,304,
2026-07-21,fr,,510,510,
2026-07-21,it,,224,224,
2026-07-22,de,,1727,1727,
2026-07-22,en,,1930,1930,
2026-07-22,es,,304,304,
2026-07-22,fr,,510,510,
2026-07-22,it,,224,224,
2026-07-23,de,,1727,1727,
2026-07-23,en,,1930,1930,
2026-07-23,es,,304,304,
2026-07-23,fr,,510,510,
2026-07-23,it,,224,224,
2026-07-24,de,,1727,1727,
2026-07-24,en,,1930,1930,
2026-07-24,es,,304,304,
2026-07-24,fr,,510,510,
2026-07-24,it,,224,224,
2026-07-25,de,,1727,1727,
2026-07-25,en,,1930,1930,
2026-07-25,es,,304,304,
2026-07-25,fr,,510,510,
2026-07-25,it,,224,224,
2026-07-26,de,,1727,1727,
2026-07-26,en,,1930,1930,
2026-07-26,es,,304,304,
2026-07-26,fr,,510,510,
2026-07-26,it,,224,224,
2026-07-27,de,,1727,1727,
2026-07-27,en,,1930,1930,
2026-07-27,es,,304,304,
2026-07-27,fr,,510,510,
2026-07-27,it,,224,224,
2026-07-28,de,,1727,1727,
2026-07-28,en,,1930,1930,
2026-07-28,es,,304,304,
2026-07-28,fr,,510,510,
2026-07-28,it,,224,224,
2026-07-29,de,,1727,1727,
2026-07-29,en,,1930,1930,
